model_key	phase	method	score_type	direction	src_lang	tgt_lang	examples	aligned_score_mean	aligned_score_std	hard_negative_score_mean	margin_mean	margin_min	recall_at_1	recall_at_5	recall_at_10	mrr	median_rank	hubness_at10_max_rate	hubness_at10_gini
mean_zero	zero_step_init	mean	raw_cosine	usp->ake	usp	ake	673	0.996199	0.00092	0.997252	-0.001054	-0.006027	0.004458	0.022288	0.054978	0.023793	207.0	0.20951	0.820394
mean_zero	zero_step_init	mean	centered_cosine	usp->ake	usp	ake	673	0.129694	0.210682	0.479821	-0.350127	-1.112666	0.005944	0.035661	0.068351	0.030811	182.0	0.102526	0.524322
mean_zero	zero_step_init	mean	csls_k10	usp->ake	usp	ake	673	-0.002033	0.001383	-0.000305	-0.001728	-0.009375	0.010401	0.038633	0.069837	0.034076	192.0	0.1263	0.684547
mean_zero	zero_step_init	mean	centered_csls_k10	usp->ake	usp	ake	673	-0.600006	0.38984	0.04404	-0.644046	-2.12116	0.013373	0.047548	0.074294	0.038949	187.0	0.041605	0.256546
mean_zero	zero_step_init	mean	raw_cosine	usp->bsn	usp	bsn	629	0.994351	0.001806	0.996906	-0.002555	-0.008516	0.006359	0.022258	0.047695	0.021839	254.0	0.701113	0.949571
mean_zero	zero_step_init	mean	centered_cosine	usp->bsn	usp	bsn	629	0.133627	0.196714	0.435506	-0.301878	-0.939963	0.009539	0.027027	0.055644	0.031289	159.0	0.130366	0.509372
mean_zero	zero_step_init	mean	csls_k10	usp->bsn	usp	bsn	629	-0.004872	0.002659	-0.000623	-0.004249	-0.014602	0.011129	0.031797	0.050874	0.02781	240.0	0.662957	0.934815
mean_zero	zero_step_init	mean	centered_csls_k10	usp->bsn	usp	bsn	629	-0.547667	0.351567	0.03392	-0.581587	-1.955626	0.007949	0.036566	0.060413	0.03234	164.0	0.074722	0.350089
mean_zero	zero_step_init	mean	raw_cosine	usp->chr	usp	chr	678	0.993217	0.001571	0.994577	-0.00136	-0.004844	0.004425	0.014749	0.029499	0.017938	255.0	0.632743	0.934418
mean_zero	zero_step_init	mean	centered_cosine	usp->chr	usp	chr	678	0.112578	0.175901	0.376616	-0.264038	-0.927247	0.011799	0.035398	0.056047	0.031238	197.0	0.175516	0.557969
mean_zero	zero_step_init	mean	csls_k10	usp->chr	usp	chr	678	-0.004425	0.001976	-0.001818	-0.002607	-0.008004	0.0059	0.023599	0.038348	0.022304	247.0	0.741888	0.921787
mean_zero	zero_step_init	mean	centered_csls_k10	usp->chr	usp	chr	678	-0.516032	0.30564	-0.010507	-0.505525	-1.774796	0.007375	0.038348	0.056047	0.029917	197.0	0.081121	0.410358
mean_zero	zero_step_init	mean	raw_cosine	usp->cop	usp	cop	678	0.992207	0.002106	0.993919	-0.001712	-0.024326	0.001475	0.007375	0.020649	0.012289	282.0	0.927729	0.968298
mean_zero	zero_step_init	mean	centered_cosine	usp->cop	usp	cop	678	0.096556	0.174479	0.339589	-0.243033	-0.873482	0.004425	0.019174	0.036873	0.021057	216.0	0.128319	0.533748
mean_zero	zero_step_init	mean	csls_k10	usp->cop	usp	cop	678	-0.00493	0.002229	-0.00251	-0.00242	-0.022504	0.004425	0.010324	0.014749	0.015437	256.0	0.756637	0.948436
mean_zero	zero_step_init	mean	centered_csls_k10	usp->cop	usp	cop	678	-0.513813	0.294578	-0.043888	-0.469925	-1.647167	0.00295	0.014749	0.036873	0.018919	217.0	0.09587	0.43553
mean_zero	zero_step_init	mean	raw_cosine	usp->kbh	usp	kbh	501	0.995486	0.001318	0.997089	-0.001603	-0.008154	0.011976	0.035928	0.051896	0.032762	171.0	0.598802	0.889714
mean_zero	zero_step_init	mean	centered_cosine	usp->kbh	usp	kbh	501	0.138876	0.199159	0.450218	-0.311343	-1.164534	0.017964	0.051896	0.0998	0.048759	120.0	0.159681	0.519012
mean_zero	zero_step_init	mean	csls_k10	usp->kbh	usp	kbh	501	-0.003123	0.002022	-0.000426	-0.002697	-0.013676	0.013972	0.03992	0.057884	0.037528	162.0	0.489022	0.828739
mean_zero	zero_step_init	mean	centered_csls_k10	usp->kbh	usp	kbh	501	-0.520517	0.356955	0.044017	-0.564533	-2.388984	0.02994	0.061876	0.093812	0.058299	120.0	0.071856	0.301653
mean_zero	zero_step_init	mean	raw_cosine	usp->nhg	usp	nhg	673	0.994918	0.001469	0.997045	-0.002127	-0.00655	0.002972	0.017831	0.032689	0.017863	236.0	0.829123	0.929464
mean_zero	zero_step_init	mean	centered_cosine	usp->nhg	usp	nhg	673	0.13872	0.193218	0.449358	-0.310638	-1.006682	0.014859	0.046062	0.080238	0.040632	162.0	0.150074	0.548925
mean_zero	zero_step_init	mean	csls_k10	usp->nhg	usp	nhg	673	-0.003982	0.002273	-0.000521	-0.00346	-0.012995	0.004458	0.02526	0.040119	0.022253	227.0	0.719168	0.895691
mean_zero	zero_step_init	mean	centered_csls_k10	usp->nhg	usp	nhg	673	-0.532586	0.352287	0.038377	-0.570963	-2.021715	0.013373	0.047548	0.08321	0.041107	144.0	0.063893	0.324013
mean_zero	zero_step_init	mean	raw_cosine	usp->oji	usp	oji	674	0.993275	0.001579	0.994503	-0.001228	-0.004568	0.004451	0.020772	0.035608	0.02094	239.0	0.548961	0.939688
mean_zero	zero_step_init	mean	centered_cosine	usp->oji	usp	oji	674	0.150251	0.174639	0.377615	-0.227364	-0.890243	0.011869	0.041543	0.083086	0.038318	140.0	0.148368	0.520723
mean_zero	zero_step_init	mean	csls_k10	usp->oji	usp	oji	674	-0.004102	0.001858	-0.002099	-0.002002	-0.007764	0.004451	0.02819	0.053412	0.025452	205.0	0.557863	0.901605
mean_zero	zero_step_init	mean	centered_csls_k10	usp->oji	usp	oji	674	-0.444616	0.28684	-0.006912	-0.437703	-1.795564	0.017804	0.041543	0.0727	0.041753	133.0	0.087537	0.421999
mean_zero	zero_step_init	mean	raw_cosine	usp->syr	usp	syr	678	0.99008	0.002639	0.993517	-0.003437	-0.017543	0.0	0.00885	0.023599	0.011257	307.0	0.910029	0.972282
mean_zero	zero_step_init	mean	centered_cosine	usp->syr	usp	syr	678	0.058258	0.140538	0.324944	-0.266686	-0.824111	0.00295	0.016224	0.029499	0.018478	244.0	0.187316	0.681892
mean_zero	zero_step_init	mean	csls_k10	usp->syr	usp	syr	678	-0.006544	0.002629	-0.002548	-0.003997	-0.018042	0.001475	0.00885	0.022124	0.013622	297.0	0.817109	0.95311
mean_zero	zero_step_init	mean	centered_csls_k10	usp->syr	usp	syr	678	-0.467924	0.240982	-0.012305	-0.455619	-1.453202	0.00295	0.014749	0.026549	0.017263	250.0	0.088496	0.434257
random_mlm200	mlm200	random	raw_cosine	acu->ake	acu	ake	654	0.995878	0.001532	0.998058	-0.00218	-0.009719	0.004587	0.025994	0.036697	0.021358	270.0	0.767584	0.933734
random_mlm200	mlm200	random	centered_cosine	acu->ake	acu	ake	654	0.090843	0.184435	0.443041	-0.352197	-1.153025	0.010703	0.030581	0.062691	0.032318	188.0	0.159021	0.568862
random_mlm200	mlm200	random	csls_k10	acu->ake	acu	ake	654	-0.003394	0.002447	-6.5e-05	-0.003328	-0.016432	0.003058	0.022936	0.051988	0.022165	249.0	0.565749	0.875537
random_mlm200	mlm200	random	centered_csls_k10	acu->ake	acu	ake	654	-0.572864	0.373274	0.053848	-0.626711	-2.153049	0.010703	0.051988	0.067278	0.03654	193.0	0.059633	0.291324
random_mlm200	mlm200	random	raw_cosine	acu->bsn	acu	bsn	620	0.997378	0.000917	0.998438	-0.00106	-0.005791	0.012903	0.043548	0.072581	0.038902	180.0	0.237097	0.761447
random_mlm200	mlm200	random	centered_cosine	acu->bsn	acu	bsn	620	0.138158	0.187998	0.467293	-0.329134	-1.148111	0.016129	0.059677	0.091935	0.047615	135.0	0.135484	0.559101
random_mlm200	mlm200	random	csls_k10	acu->bsn	acu	bsn	620	-0.001917	0.001371	-2.9e-05	-0.001888	-0.010196	0.016129	0.056452	0.085484	0.044666	171.0	0.172581	0.623559
random_mlm200	mlm200	random	centered_csls_k10	acu->bsn	acu	bsn	620	-0.529105	0.360745	0.059568	-0.588673	-2.099821	0.022581	0.054839	0.093548	0.051643	135.0	0.048387	0.292836
random_mlm200	mlm200	random	raw_cosine	acu->chr	acu	chr	659	0.994742	0.001456	0.996474	-0.001732	-0.006423	0.00607	0.025797	0.050076	0.024727	230.0	0.616085	0.916895
random_mlm200	mlm200	random	centered_cosine	acu->chr	acu	chr	659	0.11571	0.172045	0.400459	-0.284749	-0.950655	0.015175	0.039454	0.081942	0.039952	139.0	0.112291	0.532232
random_mlm200	mlm200	random	csls_k10	acu->chr	acu	chr	659	-0.003327	0.001389	-0.001001	-0.002327	-0.008189	0.007587	0.028832	0.062215	0.02871	186.0	0.496206	0.857476
random_mlm200	mlm200	random	centered_csls_k10	acu->chr	acu	chr	659	-0.485092	0.324757	0.036418	-0.52151	-1.75704	0.010622	0.053111	0.074355	0.039824	146.0	0.060698	0.313818
random_mlm200	mlm200	random	raw_cosine	acu->cop	acu	cop	659	0.994106	0.002116	0.996173	-0.002067	-0.025478	0.0	0.00607	0.019727	0.01085	292.0	0.720789	0.946636
random_mlm200	mlm200	random	centered_cosine	acu->cop	acu	cop	659	0.056998	0.150307	0.346714	-0.289716	-0.796909	0.003035	0.022762	0.044006	0.020657	226.0	0.138088	0.610895
random_mlm200	mlm200	random	csls_k10	acu->cop	acu	cop	659	-0.004285	0.002213	-0.001237	-0.003048	-0.024193	0.003035	0.010622	0.022762	0.014518	271.0	0.814871	0.928089
random_mlm200	mlm200	random	centered_csls_k10	acu->cop	acu	cop	659	-0.514862	0.282225	0.0098	-0.524662	-1.636203	0.003035	0.019727	0.042489	0.02009	228.0	0.088012	0.375611
random_mlm200	mlm200	random	raw_cosine	acu->kbh	acu	kbh	488	0.99733	0.000901	0.998387	-0.001057	-0.00543	0.018443	0.061475	0.104508	0.051771	112.0	0.25	0.728057
random_mlm200	mlm200	random	centered_cosine	acu->kbh	acu	kbh	488	0.168642	0.188101	0.475909	-0.307267	-1.141424	0.02459	0.084016	0.141393	0.066201	92.0	0.161885	0.525296
random_mlm200	mlm200	random	csls_k10	acu->kbh	acu	kbh	488	-0.001678	0.001318	4.2e-05	-0.00172	-0.00784	0.026639	0.079918	0.122951	0.06451	93.0	0.118852	0.524884
random_mlm200	mlm200	random	centered_csls_k10	acu->kbh	acu	kbh	488	-0.464547	0.3372	0.075099	-0.539646	-1.978239	0.026639	0.090164	0.145492	0.068946	86.0	0.071721	0.239711
random_mlm200	mlm200	random	raw_cosine	acu->nhg	acu	nhg	655	0.997362	0.000901	0.998469	-0.001106	-0.005163	0.015267	0.045802	0.073282	0.040839	173.0	0.290076	0.747316
random_mlm200	mlm200	random	centered_cosine	acu->nhg	acu	nhg	655	0.160524	0.189981	0.486363	-0.325839	-1.260316	0.030534	0.067176	0.105344	0.059931	147.0	0.112977	0.535093
random_mlm200	mlm200	random	csls_k10	acu->nhg	acu	nhg	655	-0.001791	0.001325	1.2e-05	-0.001803	-0.009408	0.024427	0.058015	0.082443	0.051364	156.0	0.117557	0.529655
random_mlm200	mlm200	random	centered_csls_k10	acu->nhg	acu	nhg	655	-0.517599	0.348202	0.064737	-0.582336	-2.647325	0.035115	0.073282	0.114504	0.063729	138.0	0.041221	0.248084
random_mlm200	mlm200	random	raw_cosine	acu->oji	acu	oji	655	0.994414	0.001542	0.996583	-0.00217	-0.006878	0.006107	0.025954	0.036641	0.021155	257.0	0.761832	0.950362
random_mlm200	mlm200	random	centered_cosine	acu->oji	acu	oji	655	0.122654	0.160754	0.39033	-0.267676	-1.025427	0.018321	0.051908	0.094656	0.046623	147.0	0.120611	0.545637
random_mlm200	mlm200	random	csls_k10	acu->oji	acu	oji	655	-0.00374	0.001622	-0.000917	-0.002823	-0.010275	0.006107	0.022901	0.050382	0.025607	230.0	0.467176	0.911529
random_mlm200	mlm200	random	centered_csls_k10	acu->oji	acu	oji	655	-0.445897	0.286766	0.037626	-0.483523	-1.931942	0.016794	0.059542	0.082443	0.047385	145.0	0.058015	0.311452
random_mlm200	mlm200	random	raw_cosine	acu->syr	acu	syr	659	0.991013	0.004044	0.99588	-0.004867	-0.018115	0.003035	0.009105	0.016692	0.011988	317.0	0.801214	0.957012
random_mlm200	mlm200	random	centered_cosine	acu->syr	acu	syr	659	0.035834	0.118583	0.312931	-0.277098	-0.691636	0.003035	0.01214	0.031866	0.01626	254.0	0.182094	0.709402
random_mlm200	mlm200	random	csls_k10	acu->syr	acu	syr	659	-0.006945	0.003993	-0.001471	-0.005474	-0.020265	0.0	0.007587	0.015175	0.011092	308.0	0.63126	0.941942
random_mlm200	mlm200	random	centered_csls_k10	acu->syr	acu	syr	659	-0.451666	0.228096	0.017619	-0.469285	-1.33832	0.004552	0.01214	0.019727	0.017335	250.0	0.086495	0.453037
random_mlm200	mlm200	random	raw_cosine	acu->usp	acu	usp	659	0.993097	0.002056	0.99687	-0.003773	-0.010781	0.003035	0.018209	0.036419	0.017423	287.0	0.986343	0.971879
random_mlm200	mlm200	random	centered_cosine	acu->usp	acu	usp	659	0.091519	0.153004	0.406155	-0.314636	-0.935649	0.007587	0.036419	0.059181	0.03206	179.0	0.144158	0.556424
random_mlm200	mlm200	random	csls_k10	acu->usp	acu	usp	659	-0.005602	0.00307	-0.000231	-0.005371	-0.01704	0.009105	0.018209	0.039454	0.022696	271.0	0.92868	0.960354
random_mlm200	mlm200	random	centered_csls_k10	acu->usp	acu	usp	659	-0.496862	0.297152	0.06589	-0.562753	-1.729488	0.016692	0.037936	0.054628	0.036668	173.0	0.053111	0.289118
random_mlm200	mlm200	random	raw_cosine	ake->acu	ake	acu	654	0.995878	0.001532	0.997673	-0.001795	-0.007721	0.001529	0.019878	0.033639	0.016678	273.0	0.680428	0.921202
random_mlm200	mlm200	random	centered_cosine	ake->acu	ake	acu	654	0.090843	0.184435	0.431978	-0.341135	-1.110602	0.007645	0.036697	0.062691	0.029393	195.0	0.123853	0.556686
random_mlm200	mlm200	random	csls_k10	ake->acu	ake	acu	654	-0.003394	0.002447	-0.000304	-0.003089	-0.015602	0.007645	0.01682	0.036697	0.021851	255.0	0.559633	0.867894
random_mlm200	mlm200	random	centered_csls_k10	ake->acu	ake	acu	654	-0.572864	0.373274	0.047409	-0.620273	-2.284231	0.009174	0.042813	0.06422	0.032441	188.0	0.050459	0.26546
random_mlm200	mlm200	random	raw_cosine	ake->bsn	ake	bsn	625	0.995449	0.001635	0.997567	-0.002118	-0.008192	0.0032	0.0176	0.0272	0.016261	272.0	0.848	0.953302
random_mlm200	mlm200	random	centered_cosine	ake->bsn	ake	bsn	625	0.087019	0.177998	0.428357	-0.341337	-1.051538	0.0064	0.0256	0.04	0.024919	191.0	0.1456	0.551033
random_mlm200	mlm200	random	csls_k10	ake->bsn	ake	bsn	625	-0.003989	0.002528	-0.000376	-0.003613	-0.014525	0.0016	0.0192	0.0416	0.017031	257.0	0.688	0.928581
random_mlm200	mlm200	random	centered_csls_k10	ake->bsn	ake	bsn	625	-0.572097	0.361015	0.048934	-0.621031	-1.945379	0.0096	0.0272	0.0592	0.029949	182.0	0.0512	0.258006
random_mlm200	mlm200	random	raw_cosine	ake->chr	ake	chr	673	0.991732	0.001867	0.99351	-0.001777	-0.004818	0.005944	0.016345	0.02526	0.0184	269.0	0.870728	0.959396
random_mlm200	mlm200	random	centered_cosine	ake->chr	ake	chr	673	0.080598	0.152756	0.33987	-0.259272	-0.840845	0.010401	0.028232	0.057949	0.030318	191.0	0.117385	0.526136
random_mlm200	mlm200	random	csls_k10	ake->chr	ake	chr	673	-0.004866	0.002041	-0.002107	-0.002759	-0.007885	0.007429	0.020802	0.034175	0.021164	254.0	0.894502	0.946551
random_mlm200	mlm200	random	centered_csls_k10	ake->chr	ake	chr	673	-0.463564	0.282232	0.019129	-0.482693	-1.657726	0.007429	0.029718	0.05052	0.028498	189.0	0.065379	0.317988
random_mlm200	mlm200	random	raw_cosine	ake->cop	ake	cop	673	0.990532	0.00216	0.993121	-0.00259	-0.00545	0.001486	0.007429	0.016345	0.011033	318.0	0.991085	0.980109
random_mlm200	mlm200	random	centered_cosine	ake->cop	ake	cop	673	0.042217	0.121126	0.291461	-0.249244	-0.755607	0.001486	0.014859	0.026746	0.015824	247.0	0.141159	0.593361
random_mlm200	mlm200	random	csls_k10	ake->cop	ake	cop	673	-0.00626	0.002425	-0.002538	-0.003721	-0.008363	0.002972	0.005944	0.017831	0.012068	310.0	0.967311	0.970976
random_mlm200	mlm200	random	centered_csls_k10	ake->cop	ake	cop	673	-0.456953	0.228899	-0.001614	-0.455339	-1.347387	0.001486	0.013373	0.031204	0.015637	247.0	0.074294	0.383729
random_mlm200	mlm200	random	raw_cosine	ake->kbh	ake	kbh	500	0.99637	0.0012	0.997788	-0.001418	-0.005504	0.004	0.03	0.04	0.022588	196.0	0.622	0.894618
random_mlm200	mlm200	random	centered_cosine	ake->kbh	ake	kbh	500	0.101241	0.184883	0.426943	-0.325702	-1.125055	0.016	0.06	0.088	0.047235	145.0	0.158	0.561753
random_mlm200	mlm200	random	csls_k10	ake->kbh	ake	kbh	500	-0.002622	0.001879	-0.00017	-0.002452	-0.011032	0.008	0.028	0.052	0.027337	183.0	0.436	0.817707
random_mlm200	mlm200	random	centered_csls_k10	ake->kbh	ake	kbh	500	-0.523586	0.348072	0.056598	-0.580184	-2.118617	0.014	0.058	0.09	0.044248	146.0	0.07	0.249218
random_mlm200	mlm200	random	raw_cosine	ake->nhg	ake	nhg	669	0.995778	0.00156	0.997782	-0.002003	-0.0098	0.005979	0.023916	0.029895	0.020589	266.0	0.793722	0.933927
random_mlm200	mlm200	random	centered_cosine	ake->nhg	ake	nhg	669	0.108446	0.177387	0.430334	-0.321888	-1.039444	0.010463	0.029895	0.058296	0.031942	170.0	0.13154	0.577277
random_mlm200	mlm200	random	csls_k10	ake->nhg	ake	nhg	669	-0.003477	0.002483	-0.000236	-0.003241	-0.018252	0.007474	0.023916	0.043348	0.024544	262.0	0.623318	0.886913
random_mlm200	mlm200	random	centered_csls_k10	ake->nhg	ake	nhg	669	-0.529432	0.347304	0.044749	-0.57418	-2.222448	0.010463	0.035874	0.073244	0.033989	166.0	0.046338	0.269081
random_mlm200	mlm200	random	raw_cosine	ake->oji	ake	oji	673	0.991239	0.002094	0.993596	-0.002357	-0.00642	0.001486	0.013373	0.031204	0.015349	290.0	0.983655	0.970695
random_mlm200	mlm200	random	centered_cosine	ake->oji	ake	oji	673	0.088622	0.145045	0.338603	-0.249981	-0.754333	0.010401	0.026746	0.053492	0.031233	182.0	0.161961	0.531153
random_mlm200	mlm200	random	csls_k10	ake->oji	ake	oji	673	-0.005677	0.002401	-0.002114	-0.003564	-0.009838	0.007429	0.016345	0.032689	0.020116	276.0	0.829123	0.960159
random_mlm200	mlm200	random	centered_csls_k10	ake->oji	ake	oji	673	-0.432574	0.268654	0.025731	-0.458305	-1.523258	0.008915	0.029718	0.066865	0.031739	181.0	0.053492	0.290612
random_mlm200	mlm200	random	raw_cosine	ake->syr	ake	syr	673	0.98772	0.003959	0.992529	-0.00481	-0.016563	0.001486	0.010401	0.019316	0.012598	335.0	0.940565	0.975884
random_mlm200	mlm200	random	centered_cosine	ake->syr	ake	syr	673	0.027197	0.113497	0.282877	-0.25568	-0.728297	0.002972	0.011887	0.022288	0.015105	264.0	0.193165	0.669275
random_mlm200	mlm200	random	csls_k10	ake->syr	ake	syr	673	-0.008521	0.003952	-0.002993	-0.005528	-0.01819	0.002972	0.010401	0.017831	0.013494	323.0	0.882615	0.964524
random_mlm200	mlm200	random	centered_csls_k10	ake->syr	ake	syr	673	-0.433518	0.220372	0.011365	-0.444884	-1.367926	0.004458	0.013373	0.02526	0.016806	273.0	0.080238	0.424085
random_mlm200	mlm200	random	raw_cosine	ake->usp	ake	usp	673	0.994716	0.001251	0.996809	-0.002093	-0.008585	0.002972	0.02526	0.029718	0.019267	285.0	0.800892	0.954693
random_mlm200	mlm200	random	centered_cosine	ake->usp	ake	usp	673	0.093757	0.163372	0.402484	-0.308727	-0.952206	0.010401	0.040119	0.065379	0.034823	183.0	0.15899	0.563803
random_mlm200	mlm200	random	csls_k10	ake->usp	ake	usp	673	-0.002898	0.001724	-0.000212	-0.002686	-0.013023	0.007429	0.02526	0.044577	0.024542	248.0	0.48737	0.918601
random_mlm200	mlm200	random	centered_csls_k10	ake->usp	ake	usp	673	-0.497352	0.311711	0.055426	-0.552778	-1.903529	0.013373	0.044577	0.071322	0.037681	176.0	0.049034	0.249948
random_mlm200	mlm200	random	raw_cosine	bsn->acu	bsn	acu	620	0.997378	0.000917	0.998586	-0.001208	-0.00508	0.004839	0.037097	0.045161	0.026199	193.0	0.296774	0.803379
random_mlm200	mlm200	random	centered_cosine	bsn->acu	bsn	acu	620	0.138158	0.187998	0.466673	-0.328514	-1.106573	0.020968	0.058065	0.091935	0.050407	140.0	0.132258	0.54246
random_mlm200	mlm200	random	csls_k10	bsn->acu	bsn	acu	620	-0.001917	0.001371	-3.2e-05	-0.001885	-0.010186	0.012903	0.053226	0.075806	0.039289	165.0	0.158065	0.640373
random_mlm200	mlm200	random	centered_csls_k10	bsn->acu	bsn	acu	620	-0.529105	0.360745	0.057707	-0.586812	-2.204808	0.022581	0.059677	0.093548	0.05249	139.0	0.070968	0.280826
random_mlm200	mlm200	random	raw_cosine	bsn->ake	bsn	ake	625	0.995449	0.001635	0.99802	-0.00257	-0.01006	0.0048	0.0128	0.0256	0.017597	277.0	0.928	0.958147
random_mlm200	mlm200	random	centered_cosine	bsn->ake	bsn	ake	625	0.087019	0.177998	0.438274	-0.351255	-1.180779	0.0096	0.04	0.0576	0.032875	176.0	0.144	0.563056
random_mlm200	mlm200	random	csls_k10	bsn->ake	bsn	ake	625	-0.003989	0.002528	-0.000167	-0.003822	-0.017383	0.0032	0.0208	0.0352	0.019741	265.0	0.792	0.926423
random_mlm200	mlm200	random	centered_csls_k10	bsn->ake	bsn	ake	625	-0.572097	0.361015	0.05489	-0.626987	-2.085034	0.0128	0.0304	0.0624	0.033715	183.0	0.0544	0.284424
random_mlm200	mlm200	random	raw_cosine	bsn->chr	bsn	chr	629	0.995042	0.001389	0.996863	-0.001822	-0.005823	0.006359	0.019078	0.033386	0.019571	267.0	0.651828	0.931449
random_mlm200	mlm200	random	centered_cosine	bsn->chr	bsn	chr	629	0.090085	0.159105	0.386616	-0.296532	-0.887496	0.00318	0.025437	0.049285	0.024376	181.0	0.133545	0.530417
random_mlm200	mlm200	random	csls_k10	bsn->chr	bsn	chr	629	-0.003195	0.001326	-0.000956	-0.002239	-0.006518	0.009539	0.020668	0.042925	0.02475	228.0	0.394277	0.868661
random_mlm200	mlm200	random	centered_csls_k10	bsn->chr	bsn	chr	629	-0.517411	0.297148	0.031166	-0.548576	-1.659516	0.00159	0.025437	0.046105	0.022006	180.0	0.084261	0.314236
random_mlm200	mlm200	random	raw_cosine	bsn->cop	bsn	cop	629	0.994363	0.002099	0.996268	-0.001905	-0.027936	0.004769	0.011129	0.020668	0.014934	280.0	0.689984	0.941262
random_mlm200	mlm200	random	centered_cosine	bsn->cop	bsn	cop	629	0.04174	0.144597	0.334983	-0.293243	-0.85447	0.00159	0.014308	0.027027	0.015779	250.0	0.155803	0.584148
random_mlm200	mlm200	random	csls_k10	bsn->cop	bsn	cop	629	-0.003775	0.002167	-0.001171	-0.002604	-0.028878	0.00318	0.007949	0.020668	0.013691	265.0	0.759936	0.918364
random_mlm200	mlm200	random	centered_csls_k10	bsn->cop	bsn	cop	629	-0.534272	0.278996	0.007818	-0.542089	-1.581171	0.004769	0.015898	0.028617	0.018907	247.0	0.081081	0.384532
random_mlm200	mlm200	random	raw_cosine	bsn->kbh	bsn	kbh	465	0.997096	0.000966	0.99843	-0.001334	-0.00665	0.006452	0.036559	0.066667	0.029091	158.0	0.395699	0.81523
random_mlm200	mlm200	random	centered_cosine	bsn->kbh	bsn	kbh	465	0.124737	0.187657	0.461137	-0.3364	-1.013144	0.025806	0.055914	0.098925	0.055287	115.0	0.150538	0.538569
random_mlm200	mlm200	random	csls_k10	bsn->kbh	bsn	kbh	465	-0.002096	0.00149	-6e-06	-0.00209	-0.010893	0.006452	0.043011	0.083871	0.035581	145.0	0.230108	0.691483
random_mlm200	mlm200	random	centered_csls_k10	bsn->kbh	bsn	kbh	465	-0.519534	0.361211	0.074391	-0.593925	-1.916186	0.032258	0.070968	0.111828	0.064439	119.0	0.073118	0.274574
random_mlm200	mlm200	random	raw_cosine	bsn->nhg	bsn	nhg	625	0.997195	0.000987	0.998491	-0.001296	-0.007987	0.0128	0.0432	0.0576	0.035522	201.0	0.5008	0.832048
random_mlm200	mlm200	random	centered_cosine	bsn->nhg	bsn	nhg	625	0.119049	0.189963	0.455855	-0.336806	-1.033871	0.0208	0.0672	0.0928	0.050452	140.0	0.1296	0.558926
random_mlm200	mlm200	random	csls_k10	bsn->nhg	bsn	nhg	625	-0.002023	0.00149	-4.9e-05	-0.001973	-0.01208	0.0256	0.0496	0.0736	0.047467	177.0	0.2928	0.680979
random_mlm200	mlm200	random	centered_csls_k10	bsn->nhg	bsn	nhg	625	-0.546286	0.377572	0.061201	-0.607487	-2.059906	0.0336	0.0672	0.0864	0.059455	146.0	0.072	0.287532
random_mlm200	mlm200	random	raw_cosine	bsn->oji	bsn	oji	626	0.994814	0.001567	0.996896	-0.002082	-0.006587	0.009585	0.033546	0.046326	0.026853	241.0	0.819489	0.952701
random_mlm200	mlm200	random	centered_cosine	bsn->oji	bsn	oji	626	0.110953	0.157158	0.390448	-0.279495	-0.882734	0.014377	0.041534	0.070288	0.039662	157.0	0.107029	0.556145
random_mlm200	mlm200	random	csls_k10	bsn->oji	bsn	oji	626	-0.003414	0.001649	-0.000878	-0.002536	-0.007485	0.00639	0.041534	0.055911	0.02992	209.0	0.448882	0.911554
random_mlm200	mlm200	random	centered_csls_k10	bsn->oji	bsn	oji	626	-0.472077	0.280373	0.0322	-0.504277	-1.605272	0.015974	0.046326	0.073482	0.041365	161.0	0.060703	0.31277
random_mlm200	mlm200	random	raw_cosine	bsn->syr	bsn	syr	629	0.991383	0.00392	0.996085	-0.004701	-0.01572	0.00318	0.006359	0.012719	0.01203	313.0	0.844197	0.962553
random_mlm200	mlm200	random	centered_cosine	bsn->syr	bsn	syr	629	0.032606	0.120516	0.302481	-0.269875	-0.754058	0.00318	0.022258	0.038156	0.020443	252.0	0.192369	0.688046
random_mlm200	mlm200	random	csls_k10	bsn->syr	bsn	syr	629	-0.006346	0.003839	-0.001285	-0.005061	-0.016846	0.00318	0.004769	0.015898	0.012002	306.0	0.793323	0.940695
random_mlm200	mlm200	random	centered_csls_k10	bsn->syr	bsn	syr	629	-0.446272	0.230131	0.020355	-0.466627	-1.380338	0.006359	0.017488	0.039746	0.02075	254.0	0.108108	0.445056
random_mlm200	mlm200	random	raw_cosine	bsn->usp	bsn	usp	629	0.992542	0.002145	0.996597	-0.004055	-0.010149	0.006359	0.019078	0.027027	0.018231	281.0	0.982512	0.977401
random_mlm200	mlm200	random	centered_cosine	bsn->usp	bsn	usp	629	0.084331	0.154583	0.399157	-0.314826	-0.992465	0.011129	0.055644	0.068362	0.038057	186.0	0.135135	0.53959
random_mlm200	mlm200	random	csls_k10	bsn->usp	bsn	usp	629	-0.005999	0.003051	-0.00037	-0.00563	-0.015507	0.007949	0.020668	0.036566	0.022069	274.0	0.926868	0.96983
random_mlm200	mlm200	random	centered_csls_k10	bsn->usp	bsn	usp	629	-0.504593	0.299186	0.062697	-0.56729	-1.775039	0.009539	0.057234	0.079491	0.039641	185.0	0.054054	0.262365
