source_file	line	reference	status	resolved_path	action
4_reporting/final_package_checklist.md	83	../3_evaluation/post_checkpoint_eval_queue.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_eval_queue.md	none
4_reporting/final_package_checklist.md	84	../3_evaluation/post_checkpoint_execution_plan.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_execution_plan.md	none
4_reporting/final_package_checklist.md	85	../3_evaluation/post_checkpoint_command_consistency.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_command_consistency.md	none
4_reporting/final_package_checklist.md	86	../3_evaluation/post_checkpoint_eval_recovery.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_eval_recovery.md	none
4_reporting/final_package_checklist.md	87	../3_evaluation/post_checkpoint_parser_contract.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_parser_contract.md	none
4_reporting/final_package_checklist.md	88	../3_evaluation/post_checkpoint_provenance_audit.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_provenance_audit.md	none
4_reporting/final_package_checklist.md	89	../3_evaluation/post_checkpoint_preflight.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_preflight.md	none
4_reporting/final_package_checklist.md	90	../../../../scripts/run_v5_post_checkpoint_evals.sh	ready	docs/exp/v5/4_reporting/../../../../scripts/run_v5_post_checkpoint_evals.sh	none
4_reporting/final_package_checklist.md	91	../../../../scripts/watch_v5_mlm_handoff.sh	ready	docs/exp/v5/4_reporting/../../../../scripts/watch_v5_mlm_handoff.sh	none
4_reporting/final_package_checklist.md	92	../3_evaluation/07_roundtrip_alignment/blocker_audit.md	ready	docs/exp/v5/4_reporting/../3_evaluation/07_roundtrip_alignment/blocker_audit.md	none
4_reporting/final_package_checklist.md	93	table_sync_audit.md	ready	docs/exp/v5/4_reporting/table_sync_audit.md	none
4_reporting/final_package_checklist.md	94	objective_completion_audit.md	ready	docs/exp/v5/4_reporting/objective_completion_audit.md	none
4_reporting/final_package_checklist.md	95	final_deliverable_audit.md	ready	docs/exp/v5/4_reporting/final_deliverable_audit.md	none
4_reporting/final_package_checklist.md	96	final_deliverable_audit.tsv	ready	docs/exp/v5/4_reporting/final_deliverable_audit.tsv	none
4_reporting/final_package_checklist.md	97	release_manifest.md	ready	docs/exp/v5/4_reporting/release_manifest.md	none
4_reporting/final_package_checklist.md	98	release_manifest.tsv	ready	docs/exp/v5/4_reporting/release_manifest.tsv	none
4_reporting/final_package_checklist.md	99	release_bundle/	ready	docs/exp/v5/4_reporting/release_bundle	none
4_reporting/final_package_checklist.md	100	release_bundle/bundle_manifest.tsv	ready	docs/exp/v5/4_reporting/release_bundle/bundle_manifest.tsv	none
4_reporting/final_package_checklist.md	101	release_bundle_audit.md	ready	docs/exp/v5/4_reporting/release_bundle_audit.md	none
4_reporting/final_package_checklist.md	102	release_bundle_audit.tsv	ready	docs/exp/v5/4_reporting/release_bundle_audit.tsv	none
4_reporting/final_package_checklist.md	103	finalization_gate_status.md	ready	docs/exp/v5/4_reporting/finalization_gate_status.md	none
4_reporting/final_package_checklist.md	104	reporting_package_audit.md	ready	docs/exp/v5/4_reporting/reporting_package_audit.md	none
4_reporting/final_package_checklist.md	124	comparison_materiality_audit.md	ready	docs/exp/v5/4_reporting/comparison_materiality_audit.md	none
4_reporting/final_package_checklist.md	128	00_tables/	ready	docs/exp/v5/4_reporting/00_tables	none
4_reporting/final_package_checklist.md	128	09_aggregation/	ready	docs/exp/v5/3_evaluation/09_aggregation	none
4_reporting/final_package_checklist.md	130	paper_draft.md	ready	docs/exp/v5/4_reporting/03_final_report/paper_draft.md	none
4_reporting/final_package_checklist.md	137	03_final_report/paper_draft.md	ready	docs/exp/v5/4_reporting/03_final_report/paper_draft.md	none
4_reporting/final_package_checklist.md	137	02_slides/ppt_content.md	ready	docs/exp/v5/4_reporting/02_slides/ppt_content.md	none
4_reporting/final_package_checklist.md	137	03_final_report/claim_ledger.md	ready	docs/exp/v5/4_reporting/03_final_report/claim_ledger.md	none
4_reporting/final_package_checklist.md	138	../README.md	ready	docs/exp/v5/4_reporting/../README.md	none
4_reporting/final_package_checklist.md	138	../Plan.md	ready	docs/exp/v5/4_reporting/../Plan.md	none
4_reporting/final_package_checklist.md	138	03_final_report/paper_draft.md	ready	docs/exp/v5/4_reporting/03_final_report/paper_draft.md	none
4_reporting/final_package_checklist.md	139	03_final_report/paper_draft.md	ready	docs/exp/v5/4_reporting/03_final_report/paper_draft.md	none
4_reporting/final_package_checklist.md	139	03_final_report/contribution_summary.md	ready	docs/exp/v5/4_reporting/03_final_report/contribution_summary.md	none
4_reporting/final_package_checklist.md	140	../3_evaluation/glot500_metric_requirements.md	ready	docs/exp/v5/4_reporting/../3_evaluation/glot500_metric_requirements.md	none
4_reporting/final_package_checklist.md	140	../3_evaluation/metric_mapping.md	ready	docs/exp/v5/4_reporting/../3_evaluation/metric_mapping.md	none
4_reporting/final_package_checklist.md	140	03_final_report/paper_draft.md	ready	docs/exp/v5/4_reporting/03_final_report/paper_draft.md	none
4_reporting/final_package_checklist.md	141	00_tables/table_13_metric_fidelity_matrix.md	ready	docs/exp/v5/4_reporting/00_tables/table_13_metric_fidelity_matrix.md	none
4_reporting/final_package_checklist.md	142	metric_fidelity_audit.md	ready	docs/exp/v5/4_reporting/metric_fidelity_audit.md	none
4_reporting/final_package_checklist.md	143	metric_surface_completeness_audit.md	ready	docs/exp/v5/4_reporting/metric_surface_completeness_audit.md	none
4_reporting/final_package_checklist.md	144	rendered_artifact_freshness_audit.md	ready	docs/exp/v5/4_reporting/rendered_artifact_freshness_audit.md	none
4_reporting/final_package_checklist.md	145	reproducibility_audit.md	ready	docs/exp/v5/4_reporting/reproducibility_audit.md	none
4_reporting/final_package_checklist.md	146	../3_evaluation/09_aggregation/	ready	docs/exp/v5/4_reporting/../3_evaluation/09_aggregation	none
4_reporting/final_package_checklist.md	146	00_tables/	ready	docs/exp/v5/4_reporting/00_tables	none
4_reporting/final_package_checklist.md	147	current_result_snapshot.md	ready	docs/exp/v5/4_reporting/current_result_snapshot.md	none
4_reporting/final_package_checklist.md	148	../2_training/mlm_progress_eta.md	ready	docs/exp/v5/4_reporting/../2_training/mlm_progress_eta.md	none
4_reporting/final_package_checklist.md	148	../2_training/live_training_health.md	ready	docs/exp/v5/4_reporting/../2_training/live_training_health.md	none
4_reporting/final_package_checklist.md	149	../2_training/storage_readiness.md	ready	docs/exp/v5/4_reporting/../2_training/storage_readiness.md	none
4_reporting/final_package_checklist.md	150	../2_training/paired_launcher_transition.md	ready	docs/exp/v5/4_reporting/../2_training/paired_launcher_transition.md	none
4_reporting/final_package_checklist.md	151	result_slot_inventory.md	ready	docs/exp/v5/4_reporting/result_slot_inventory.md	none
4_reporting/final_package_checklist.md	152	post_result_update_manifest.md	ready	docs/exp/v5/4_reporting/post_result_update_manifest.md	none
4_reporting/final_package_checklist.md	153	post_result_patch_plan_ko.md	ready	docs/exp/v5/4_reporting/post_result_patch_plan_ko.md	none
4_reporting/final_package_checklist.md	154	result_insertion_contract_audit.md	ready	docs/exp/v5/4_reporting/result_insertion_contract_audit.md	none
4_reporting/final_package_checklist.md	154	../../../../scripts/run_v5_post_checkpoint_evals.sh	ready	docs/exp/v5/4_reporting/../../../../scripts/run_v5_post_checkpoint_evals.sh	none
4_reporting/final_package_checklist.md	155	method_comparison_summary.md	ready	docs/exp/v5/4_reporting/method_comparison_summary.md	none
4_reporting/final_package_checklist.md	156	comparison_materiality_audit.md	ready	docs/exp/v5/4_reporting/comparison_materiality_audit.md	none
4_reporting/final_package_checklist.md	157	final_evidence_packet_audit.md	ready	docs/exp/v5/4_reporting/final_evidence_packet_audit.md	none
4_reporting/final_package_checklist.md	158	final_handoff_runbook.md	ready	docs/exp/v5/4_reporting/final_handoff_runbook.md	none
4_reporting/final_package_checklist.md	159	final_action_dashboard_ko.md	ready	docs/exp/v5/4_reporting/final_action_dashboard_ko.md	none
4_reporting/final_package_checklist.md	160	presentation_readiness_checklist_ko.md	ready	docs/exp/v5/4_reporting/presentation_readiness_checklist_ko.md	none
4_reporting/final_package_checklist.md	160	submission_file_index_ko.md	ready	docs/exp/v5/4_reporting/submission_file_index_ko.md	none
4_reporting/final_package_checklist.md	160	one_page_summary_ko.md	ready	docs/exp/v5/4_reporting/one_page_summary_ko.md	none
4_reporting/final_package_checklist.md	160	release_bundle/README.md	ready	docs/exp/v5/4_reporting/release_bundle/README.md	none
4_reporting/final_package_checklist.md	161	final_freeze_protocol_ko.md	ready	docs/exp/v5/4_reporting/final_freeze_protocol_ko.md	none
4_reporting/final_package_checklist.md	162	final_freeze_evidence_checklist_ko.md	ready	docs/exp/v5/4_reporting/final_freeze_evidence_checklist_ko.md	none
4_reporting/final_package_checklist.md	163	final_submission_handoff_ko.md	ready	docs/exp/v5/4_reporting/final_submission_handoff_ko.md	none
4_reporting/final_package_checklist.md	164	result_delay_contingency_ko.md	ready	docs/exp/v5/4_reporting/result_delay_contingency_ko.md	none
4_reporting/final_package_checklist.md	165	execution_readiness_review_ko.md	ready	docs/exp/v5/4_reporting/execution_readiness_review_ko.md	none
4_reporting/final_package_checklist.md	166	reviewer_response_crosswalk_ko.md	ready	docs/exp/v5/4_reporting/reviewer_response_crosswalk_ko.md	none
4_reporting/final_package_checklist.md	167	report_slide_crosswalk.md	ready	docs/exp/v5/4_reporting/report_slide_crosswalk.md	none
4_reporting/final_package_checklist.md	168	feedback_alignment_audit.md	ready	docs/exp/v5/4_reporting/feedback_alignment_audit.md	none
4_reporting/final_package_checklist.md	169	artifact_reference_audit.md	ready	docs/exp/v5/4_reporting/artifact_reference_audit.md	none
4_reporting/final_package_checklist.md	170	claim_promotion_matrix.md	ready	docs/exp/v5/4_reporting/claim_promotion_matrix.md	none
4_reporting/final_package_checklist.md	171	result_promotion_readiness_audit.md	ready	docs/exp/v5/4_reporting/result_promotion_readiness_audit.md	none
4_reporting/final_package_checklist.md	172	final_claim_decision_tree.md	ready	docs/exp/v5/4_reporting/final_claim_decision_tree.md	none
4_reporting/final_package_checklist.md	172	03_final_report/result_interpretation_blocks.md	ready	docs/exp/v5/4_reporting/03_final_report/result_interpretation_blocks.md	none
4_reporting/final_package_checklist.md	172	post_checkpoint_outcome_matrix_ko.md	ready	docs/exp/v5/4_reporting/post_checkpoint_outcome_matrix_ko.md	none
4_reporting/final_package_checklist.md	173	final_claim_freeze_audit.md	ready	docs/exp/v5/4_reporting/final_claim_freeze_audit.md	none
4_reporting/final_package_checklist.md	174	narrative_quality_audit.md	ready	docs/exp/v5/4_reporting/narrative_quality_audit.md	none
4_reporting/final_package_checklist.md	175	table_sync_audit.md	ready	docs/exp/v5/4_reporting/table_sync_audit.md	none
4_reporting/final_package_checklist.md	176	../3_evaluation/09_aggregation/	ready	docs/exp/v5/4_reporting/../3_evaluation/09_aggregation	none
4_reporting/final_package_checklist.md	177	02_slides/presenter_script_ko.md	ready	docs/exp/v5/4_reporting/02_slides/presenter_script_ko.md	none
4_reporting/final_package_checklist.md	177	02_slides/slide_claim_checklist.md	ready	docs/exp/v5/4_reporting/02_slides/slide_claim_checklist.md	none
4_reporting/final_package_checklist.md	177	02_slides/defense_qa_ko.md	ready	docs/exp/v5/4_reporting/02_slides/defense_qa_ko.md	none
4_reporting/final_package_checklist.md	178	02_slides/rehearsal_plan_ko.md	ready	docs/exp/v5/4_reporting/02_slides/rehearsal_plan_ko.md	none
4_reporting/final_package_checklist.md	179	02_slides/deck_build_spec.md	ready	docs/exp/v5/4_reporting/02_slides/deck_build_spec.md	none
4_reporting/final_package_checklist.md	179	02_slides/slide_asset_manifest.md	ready	docs/exp/v5/4_reporting/02_slides/slide_asset_manifest.md	none
4_reporting/final_package_checklist.md	180	02_slides/v5_final_deck_ko.html	ready	docs/exp/v5/4_reporting/02_slides/v5_final_deck_ko.html	none
4_reporting/final_package_checklist.md	180	scripts/build_v5_slide_html.py	ready	scripts/build_v5_slide_html.py	none
4_reporting/final_package_checklist.md	181	02_slides/v5_final_deck_ko.pptx	ready	docs/exp/v5/4_reporting/02_slides/v5_final_deck_ko.pptx	none
4_reporting/final_package_checklist.md	181	scripts/build_v5_slide_pptx.py	ready	scripts/build_v5_slide_pptx.py	none
4_reporting/final_package_checklist.md	182	02_slides/v5_final_deck_ko.pdf	ready	docs/exp/v5/4_reporting/02_slides/v5_final_deck_ko.pdf	none
4_reporting/final_package_checklist.md	182	scripts/build_v5_slide_pdf.sh	ready	scripts/build_v5_slide_pdf.sh	none
4_reporting/final_package_checklist.md	183	02_slides/slide_citation_map.md	ready	docs/exp/v5/4_reporting/02_slides/slide_citation_map.md	none
4_reporting/final_package_checklist.md	184	03_final_report/paper_build_spec.md	ready	docs/exp/v5/4_reporting/03_final_report/paper_build_spec.md	none
4_reporting/final_package_checklist.md	184	03_final_report/manuscript_completion_matrix.md	ready	docs/exp/v5/4_reporting/03_final_report/manuscript_completion_matrix.md	none
4_reporting/final_package_checklist.md	185	03_final_report/paper_draft.html	ready	docs/exp/v5/4_reporting/03_final_report/paper_draft.html	none
4_reporting/final_package_checklist.md	185	03_final_report/paper_draft_ko.html	ready	docs/exp/v5/4_reporting/03_final_report/paper_draft_ko.html	none
4_reporting/final_package_checklist.md	185	scripts/build_v5_report_html.py	ready	scripts/build_v5_report_html.py	none
4_reporting/final_package_checklist.md	186	03_final_report/paper_draft.pdf	ready	docs/exp/v5/4_reporting/03_final_report/paper_draft.pdf	none
4_reporting/final_package_checklist.md	186	03_final_report/paper_draft_ko.pdf	ready	docs/exp/v5/4_reporting/03_final_report/paper_draft_ko.pdf	none
4_reporting/final_package_checklist.md	186	scripts/build_v5_report_pdf.sh	ready	scripts/build_v5_report_pdf.sh	none
4_reporting/final_package_checklist.md	187	release_manifest.md	ready	docs/exp/v5/4_reporting/release_manifest.md	none
4_reporting/final_package_checklist.md	187	release_manifest.tsv	ready	docs/exp/v5/4_reporting/release_manifest.tsv	none
4_reporting/final_package_checklist.md	187	scripts/write_v5_release_manifest.py	ready	scripts/write_v5_release_manifest.py	none
4_reporting/final_package_checklist.md	188	release_bundle/README.md	ready	docs/exp/v5/4_reporting/release_bundle/README.md	none
4_reporting/final_package_checklist.md	188	release_bundle/bundle_manifest.tsv	ready	docs/exp/v5/4_reporting/release_bundle/bundle_manifest.tsv	none
4_reporting/final_package_checklist.md	188	scripts/build_v5_release_bundle.py	ready	scripts/build_v5_release_bundle.py	none
4_reporting/final_package_checklist.md	189	release_bundle_audit.md	ready	docs/exp/v5/4_reporting/release_bundle_audit.md	none
4_reporting/final_package_checklist.md	189	release_bundle_audit.tsv	ready	docs/exp/v5/4_reporting/release_bundle_audit.tsv	none
4_reporting/final_package_checklist.md	189	scripts/audit_v5_release_bundle.py	ready	scripts/audit_v5_release_bundle.py	none
4_reporting/final_package_checklist.md	190	03_final_report/citation_source_map.md	ready	docs/exp/v5/4_reporting/03_final_report/citation_source_map.md	none
4_reporting/final_package_checklist.md	190	03_final_report/external_source_verification.md	ready	docs/exp/v5/4_reporting/03_final_report/external_source_verification.md	none
4_reporting/final_package_checklist.md	190	03_final_report/references.bib	ready	docs/exp/v5/4_reporting/03_final_report/references.bib	none
4_reporting/final_package_checklist.md	191	../2_training/05_checkpoint_selection/selected_checkpoint_manifest.md	ready	docs/exp/v5/4_reporting/../2_training/05_checkpoint_selection/selected_checkpoint_manifest.md	none
4_reporting/final_package_checklist.md	192	../3_evaluation/post_checkpoint_execution_plan.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_execution_plan.md	none
4_reporting/final_package_checklist.md	193	../3_evaluation/post_checkpoint_command_consistency.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_command_consistency.md	none
4_reporting/final_package_checklist.md	194	../3_evaluation/post_checkpoint_eval_recovery.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_eval_recovery.md	none
4_reporting/final_package_checklist.md	195	../3_evaluation/post_checkpoint_parser_contract.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_parser_contract.md	none
4_reporting/final_package_checklist.md	196	../3_evaluation/post_checkpoint_provenance_audit.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_provenance_audit.md	none
4_reporting/final_package_checklist.md	197	../3_evaluation/post_checkpoint_preflight.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_preflight.md	none
4_reporting/final_package_checklist.md	212	model_matrix.tsv	ready	docs/exp/v5/3_evaluation/model_matrix.tsv	none
4_reporting/final_package_checklist.md	212	selected_checkpoint_manifest.md	ready	docs/exp/v5/2_training/05_checkpoint_selection/selected_checkpoint_manifest.md	none
4_reporting/final_package_checklist.md	213	post_checkpoint_eval_queue.tsv	ready	docs/exp/v5/3_evaluation/post_checkpoint_eval_queue.tsv	none
4_reporting/final_package_checklist.md	216	../2_training/mlm_progress_eta.md	ready	docs/exp/v5/4_reporting/../2_training/mlm_progress_eta.md	none
4_reporting/final_package_checklist.md	217	../2_training/live_training_health.md	ready	docs/exp/v5/4_reporting/../2_training/live_training_health.md	none
4_reporting/final_package_checklist.md	218	../2_training/paired_launcher_transition.md	ready	docs/exp/v5/4_reporting/../2_training/paired_launcher_transition.md	none
4_reporting/final_package_checklist.md	220	../2_training/storage_readiness.md	ready	docs/exp/v5/4_reporting/../2_training/storage_readiness.md	none
4_reporting/final_package_checklist.md	228	selected_checkpoint_manifest.md	ready	docs/exp/v5/2_training/05_checkpoint_selection/selected_checkpoint_manifest.md	none
4_reporting/final_package_checklist.md	230	finalization_gate_status.md	ready	docs/exp/v5/4_reporting/finalization_gate_status.md	none
4_reporting/final_package_checklist.md	231	final_handoff_runbook.md	ready	docs/exp/v5/4_reporting/final_handoff_runbook.md	none
4_reporting/final_package_checklist.md	232	reporting_package_audit.md	ready	docs/exp/v5/4_reporting/reporting_package_audit.md	none
4_reporting/final_package_checklist.md	233	feedback_alignment_audit.md	ready	docs/exp/v5/4_reporting/feedback_alignment_audit.md	none
4_reporting/final_package_checklist.md	235	artifact_reference_audit.md	ready	docs/exp/v5/4_reporting/artifact_reference_audit.md	none
4_reporting/final_package_checklist.md	236	method_comparison_summary.md	ready	docs/exp/v5/4_reporting/method_comparison_summary.md	none
4_reporting/final_package_checklist.md	237	comparison_materiality_audit.md	ready	docs/exp/v5/4_reporting/comparison_materiality_audit.md	none
4_reporting/final_package_checklist.md	239	result_slot_inventory.md	ready	docs/exp/v5/4_reporting/result_slot_inventory.md	none
4_reporting/final_package_checklist.md	241	submission_file_index_ko.md	ready	docs/exp/v5/4_reporting/submission_file_index_ko.md	none
4_reporting/final_package_checklist.md	241	final_package_checklist.md	ready	docs/exp/v5/4_reporting/final_package_checklist.md	none
4_reporting/final_package_checklist.md	242	00_tables/source_map.md	ready	docs/exp/v5/4_reporting/00_tables/source_map.md	none
4_reporting/final_package_checklist.md	244	post_result_update_manifest.md	ready	docs/exp/v5/4_reporting/post_result_update_manifest.md	none
4_reporting/final_package_checklist.md	246	post_result_patch_plan_ko.md	ready	docs/exp/v5/4_reporting/post_result_patch_plan_ko.md	none
4_reporting/final_package_checklist.md	248	../3_evaluation/post_checkpoint_execution_plan.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_execution_plan.md	none
4_reporting/final_package_checklist.md	251	../3_evaluation/post_checkpoint_command_consistency.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_command_consistency.md	none
4_reporting/final_package_checklist.md	253	../3_evaluation/post_checkpoint_provenance_audit.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_provenance_audit.md	none
4_reporting/final_package_checklist.md	255	claim_promotion_matrix.md	ready	docs/exp/v5/4_reporting/claim_promotion_matrix.md	none
4_reporting/final_package_checklist.md	256	final_claim_decision_tree.md	ready	docs/exp/v5/4_reporting/final_claim_decision_tree.md	none
4_reporting/final_package_checklist.md	257	result_promotion_readiness_audit.md	ready	docs/exp/v5/4_reporting/result_promotion_readiness_audit.md	none
4_reporting/final_package_checklist.md	259	final_claim_freeze_audit.md	ready	docs/exp/v5/4_reporting/final_claim_freeze_audit.md	none
4_reporting/final_package_checklist.md	260	03_final_report/result_interpretation_blocks.md	ready	docs/exp/v5/4_reporting/03_final_report/result_interpretation_blocks.md	none
4_reporting/final_package_checklist.md	263	narrative_quality_audit.md	ready	docs/exp/v5/4_reporting/narrative_quality_audit.md	none
4_reporting/final_package_checklist.md	264	release_manifest.md	ready	docs/exp/v5/4_reporting/release_manifest.md	none
4_reporting/final_package_checklist.md	265	table_sync_audit.md	ready	docs/exp/v5/4_reporting/table_sync_audit.md	none
4_reporting/final_package_checklist.md	266	table_13_metric_fidelity_matrix.md	ready	docs/exp/v5/4_reporting/00_tables/table_13_metric_fidelity_matrix.md	none
4_reporting/final_package_checklist.md	267	metric_surface_completeness_audit.md	ready	docs/exp/v5/4_reporting/metric_surface_completeness_audit.md	none
4_reporting/final_package_checklist.md	269	rendered_artifact_freshness_audit.md	ready	docs/exp/v5/4_reporting/rendered_artifact_freshness_audit.md	none
4_reporting/final_package_checklist.md	271	table_15_glot500_reproduction_fidelity.md	ready	docs/exp/v5/4_reporting/00_tables/table_15_glot500_reproduction_fidelity.md	none
4_reporting/final_package_checklist.md	273	report_slide_crosswalk.md	ready	docs/exp/v5/4_reporting/report_slide_crosswalk.md	none
4_reporting/final_package_checklist.md	275	slide_asset_manifest.md	ready	docs/exp/v5/4_reporting/02_slides/slide_asset_manifest.md	none
4_reporting/final_package_checklist.md	275	01_figures/generated/figure_manifest.tsv	ready	docs/exp/v5/4_reporting/01_figures/generated/figure_manifest.tsv	none
4_reporting/final_package_checklist.md	277	citation_source_map.md	ready	docs/exp/v5/4_reporting/03_final_report/citation_source_map.md	none
4_reporting/final_package_checklist.md	277	slide_citation_map.md	ready	docs/exp/v5/4_reporting/02_slides/slide_citation_map.md	none
4_reporting/final_package_checklist.md	279	submission_file_index_ko.md	ready	docs/exp/v5/4_reporting/submission_file_index_ko.md	none
4_reporting/final_package_checklist.md	279	one_page_summary_ko.md	ready	docs/exp/v5/4_reporting/one_page_summary_ko.md	none
4_reporting/final_package_checklist.md	280	release_bundle/README.md	ready	docs/exp/v5/4_reporting/release_bundle/README.md	none
4_reporting/final_package_checklist.md	281	goal_readiness.md	ready	docs/exp/v5/goal_readiness.md	none
4_reporting/final_package_checklist.md	284	00_tables/	ready	docs/exp/v5/4_reporting/00_tables	none
4_reporting/final_package_checklist.md	285	Report.md	ready	docs/exp/v5/Report.md	none
4_reporting/final_package_checklist.md	286	03_final_report/paper_draft.md	ready	docs/exp/v5/4_reporting/03_final_report/paper_draft.md	none
4_reporting/final_package_checklist.md	286	claim_ledger.md	ready	docs/exp/v5/4_reporting/03_final_report/claim_ledger.md	none
4_reporting/final_package_checklist.md	287	result_interpretation_blocks.md	ready	docs/exp/v5/4_reporting/03_final_report/result_interpretation_blocks.md	none
4_reporting/final_package_checklist.md	288	02_slides/ppt_content.md	ready	docs/exp/v5/4_reporting/02_slides/ppt_content.md	none
4_reporting/final_package_checklist.md	288	presenter_script_ko.md	ready	docs/exp/v5/4_reporting/02_slides/presenter_script_ko.md	none
4_reporting/final_package_checklist.md	289	slide_claim_checklist.md	ready	docs/exp/v5/4_reporting/02_slides/slide_claim_checklist.md	none
4_reporting/final_freeze_protocol_ko.md	8	presentation_readiness_checklist_ko.md	ready	docs/exp/v5/4_reporting/presentation_readiness_checklist_ko.md	none
4_reporting/final_freeze_protocol_ko.md	9	final_claim_freeze_audit.md	ready	docs/exp/v5/4_reporting/final_claim_freeze_audit.md	none
4_reporting/final_freeze_protocol_ko.md	17	finalization_gate_status.md	ready	docs/exp/v5/4_reporting/finalization_gate_status.md	none
4_reporting/final_freeze_protocol_ko.md	18	../3_evaluation/post_checkpoint_preflight.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_preflight.md	none
4_reporting/final_freeze_protocol_ko.md	19	method_comparison_summary.md	ready	docs/exp/v5/4_reporting/method_comparison_summary.md	none
4_reporting/final_freeze_protocol_ko.md	20	3_evaluation/09_aggregation/main_head_tail_all.tsv	ready	docs/exp/v5/3_evaluation/09_aggregation/main_head_tail_all.tsv	none
4_reporting/final_freeze_protocol_ko.md	21	comparison_materiality_audit.md	ready	docs/exp/v5/4_reporting/comparison_materiality_audit.md	none
4_reporting/final_freeze_protocol_ko.md	22	final_claim_decision_tree.md	ready	docs/exp/v5/4_reporting/final_claim_decision_tree.md	none
4_reporting/final_freeze_protocol_ko.md	23	final_claim_freeze_audit.md	ready	docs/exp/v5/4_reporting/final_claim_freeze_audit.md	none
4_reporting/final_freeze_protocol_ko.md	24	reporting_package_audit.md	ready	docs/exp/v5/4_reporting/reporting_package_audit.md	none
4_reporting/final_freeze_protocol_ko.md	25	surface_overclaim_audit.md	ready	docs/exp/v5/4_reporting/surface_overclaim_audit.md	none
4_reporting/final_freeze_protocol_ko.md	26	final_submission_smoke_audit.md	ready	docs/exp/v5/4_reporting/final_submission_smoke_audit.md	none
4_reporting/final_freeze_protocol_ko.md	36	post_checkpoint_preflight.md	ready	docs/exp/v5/3_evaluation/post_checkpoint_preflight.md	none
4_reporting/final_freeze_protocol_ko.md	38	comparison_materiality_audit.md	ready	docs/exp/v5/4_reporting/comparison_materiality_audit.md	none
4_reporting/final_freeze_protocol_ko.md	41	final_claim_decision_tree.md	ready	docs/exp/v5/4_reporting/final_claim_decision_tree.md	none
4_reporting/final_freeze_protocol_ko.md	42	final_claim_freeze_audit.md	ready	docs/exp/v5/4_reporting/final_claim_freeze_audit.md	none
4_reporting/final_freeze_protocol_ko.md	43	table_sync_audit.md	ready	docs/exp/v5/4_reporting/table_sync_audit.md	none
4_reporting/final_freeze_protocol_ko.md	44	narrative_quality_audit.md	ready	docs/exp/v5/4_reporting/narrative_quality_audit.md	none
4_reporting/final_freeze_protocol_ko.md	45	surface_overclaim_audit.md	ready	docs/exp/v5/4_reporting/surface_overclaim_audit.md	none
4_reporting/final_freeze_protocol_ko.md	46	final_submission_smoke_audit.md	ready	docs/exp/v5/4_reporting/final_submission_smoke_audit.md	none
4_reporting/final_freeze_protocol_ko.md	47	external_source_verification.md	ready	docs/exp/v5/4_reporting/03_final_report/external_source_verification.md	none
4_reporting/final_freeze_protocol_ko.md	47	citation_source_map.md	ready	docs/exp/v5/4_reporting/03_final_report/citation_source_map.md	none
4_reporting/final_freeze_protocol_ko.md	47	slide_citation_map.md	ready	docs/exp/v5/4_reporting/02_slides/slide_citation_map.md	none
4_reporting/final_freeze_protocol_ko.md	100	00_tables/	ready	docs/exp/v5/4_reporting/00_tables	none
4_reporting/final_freeze_protocol_ko.md	100	09_aggregation/	ready	docs/exp/v5/3_evaluation/09_aggregation	none
4_reporting/final_freeze_protocol_ko.md	101	comparison_materiality_audit.md	ready	docs/exp/v5/4_reporting/comparison_materiality_audit.md	none
4_reporting/final_freeze_protocol_ko.md	103	surface_overclaim_audit.md	ready	docs/exp/v5/4_reporting/surface_overclaim_audit.md	none
4_reporting/final_freeze_protocol_ko.md	106	result_interpretation_blocks.md	ready	docs/exp/v5/4_reporting/03_final_report/result_interpretation_blocks.md	none
4_reporting/final_freeze_protocol_ko.md	106	post_checkpoint_outcome_matrix_ko.md	ready	docs/exp/v5/4_reporting/post_checkpoint_outcome_matrix_ko.md	none
4_reporting/final_freeze_protocol_ko.md	118	post_checkpoint_outcome_matrix_ko.md	ready	docs/exp/v5/4_reporting/post_checkpoint_outcome_matrix_ko.md	none
4_reporting/final_freeze_protocol_ko.md	118	comparison_materiality_audit.md	ready	docs/exp/v5/4_reporting/comparison_materiality_audit.md	none
