model_key	model_group	seed	direction	split	side	language	item_id	x	y
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.15	0.06918976	-0.00133237
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.16	0.06860155	-0.00341277
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.17	0.0649971	0.01826159
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.18	0.06864145	0.02659772
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.19	0.06566873	-0.01262388
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.2	0.06624547	-0.03072973
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.20	0.0685292	0.02034066
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.21	0.07045551	-0.01172516
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.22	0.0655757	-0.02957688
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.23	0.06828644	-0.00271462
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.24	0.06710874	-0.01722752
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.25	0.06939483	-0.01408086
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.26	0.06801008	-0.01252134
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.27	0.0631231	-0.03466076
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.3	0.06681789	0.01863069
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.4	0.06359612	-0.00904715
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.5	0.06325439	-0.02157535
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.6	0.06604432	0.03682617
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.7	0.05563121	0.11991107
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.8	0.06675109	-0.00042768
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.24.9	0.06646214	0.06607974
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.1	0.06315939	0.00313923
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.10	0.067912	-0.01895104
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.11	0.06932304	-0.04258516
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.12	0.06344907	0.00743811
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.13	0.06237079	-0.00958752
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.14	0.06709047	-0.01442577
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.15	0.06735268	0.00155558
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.16	0.06960145	-0.04173416
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.17	0.06774533	-0.00675193
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.18	0.06946909	-0.00701479
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.19	0.06842384	-0.01430961
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.2	0.06948945	0.03051506
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.20	0.06495491	-0.01256488
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.21	0.06384783	-0.01322841
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.22	0.06543116	-0.00437818
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.23	0.06846916	-0.04565514
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.24	0.06937733	-0.03945812
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.25	0.06662117	-0.00999695
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.26	0.06681611	-0.03795058
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.27	0.0674462	0.00639829
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.3	0.06669132	-0.00259269
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.4	0.06418364	-0.00784664
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.5	0.06883169	-0.00378503
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.6	0.06635717	-0.01017958
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.7	0.06543936	-0.01221946
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.8	0.06805756	0.01550664
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.25.9	0.06870755	-0.0049026
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.1	0.06258543	-0.00787282
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.10	0.06748565	-0.01947735
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.11	0.07017086	-0.03201185
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.12	0.0661697	0.02430189
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.13	0.06868903	-0.01096901
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.14	0.0678581	-0.0415213
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.15	0.06981774	-0.0010993
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.16	0.06318603	-0.03332863
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.17	0.06571199	0.0290452
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.18	0.06985378	-0.0334255
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.19	0.06406602	0.03870789
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.2	0.06680652	-0.01327462
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.20	0.06892261	-0.03036845
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.21	0.06671385	0.02369641
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.22	0.07018749	-0.03371624
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.23	0.07023237	0.00197501
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.24	0.06151754	-0.00710168
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.25	0.06422449	-0.01693971
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.26	0.06907649	-0.03144573
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.27	0.05801184	0.02358792
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.28	0.05895161	0.00127154
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.29	0.07020873	-0.02983792
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.3	0.06384911	-0.01086973
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.30	0.0681369	0.03079582
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.31	0.06778802	-0.0103945
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.32	0.06148465	-0.01117518
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.4	0.06781952	0.00229173
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.5	0.06746378	-0.00693216
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.6	0.06708097	0.01007345
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.7	0.07126749	-0.01937688
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.8	0.06587827	0.03643712
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.26.9	0.0667729	0.00861525
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.1	0.06795266	-0.02624148
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.10	0.06749956	-0.02191772
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.11	0.06905291	0.00854886
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.12	0.06369923	-0.0491858
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.13	0.06422682	-0.02061949
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.14	0.06728581	0.00840245
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.15	0.06804845	0.02336102
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.16	0.06117893	-0.00262088
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.17	0.06770899	-0.02341116
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.18	0.06791464	0.0270135
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.19	0.06606542	0.04210034
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.2	0.0625704	-0.02498187
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.20	0.06930231	-0.02158025
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.21	0.07069811	-0.04013426
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.22	0.06680065	-0.00226531
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.23	0.06840877	0.02255475
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.24	0.06723901	-0.01306818
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.25	0.06924254	0.01958103
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.26	0.06295676	0.06440653
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.27	0.06844038	-0.01763774
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.28	0.06766964	-0.0095515
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.29	0.06814801	-0.00345527
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.3	0.06687553	-0.02137923
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.30	0.06889179	-0.01380946
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.31	0.06938138	-0.00122135
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.32	0.06480332	0.02535592
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.33	0.06946221	-0.01966175
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.34	0.06845243	-0.01076051
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.35	0.06900699	0.00691992
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.36	0.06794441	0.04589434
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.37	0.06656461	0.04717261
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.38	0.06951769	0.02057583
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.39	0.06953175	-0.02062325
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.4	0.065836	-0.00415198
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.40	0.0686239	-0.03290675
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.41	0.06856324	-0.03947072
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.42	0.0680282	0.00393313
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.43	0.06963902	-0.02115549
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.44	0.0671744	-0.01350726
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.5	0.05807054	-0.01148858
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.6	0.06633382	0.00435766
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.7	0.06482503	-0.0385185
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.8	0.06890878	-0.00539324
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.27.9	0.06605125	-0.03891421
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.1	0.06688652	0.02165209
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.10	0.06889909	0.01105118
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.11	0.060633	-0.02150521
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.12	0.06503577	0.03669896
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.13	0.06503739	-0.02108154
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.14	0.06568798	-0.00058739
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.15	0.06776065	-0.03635396
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.16	0.06979265	0.0107729
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.17	0.06725295	-0.04070336
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.18	0.07014305	0.01995643
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.19	0.06047192	-0.01487962
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.2	0.06990501	-0.03335711
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.20	0.06716214	-0.00103092
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.21	0.06914708	-0.02038177
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.22	0.06601917	-0.0198864
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.23	0.0701341	-0.04168045
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.24	0.07098226	0.02250305
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.25	0.06931077	-0.01011301
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.26	0.07118564	-0.00289466
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.27	0.06886938	-0.04350467
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.28	0.07002345	0.02453339
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.29	0.05157441	0.1213479
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.3	0.06432305	-0.02224842
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.30	0.06924395	-0.00349038
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.31	0.06930054	0.0033892
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.4	0.0707541	-0.03668743
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.5	0.06758285	0.03669394
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.6	0.07090102	-0.03781763
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.7	0.06881417	-0.04018043
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.8	0.06856743	-0.03533183
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.28.9	0.06887492	-0.00424568
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.1	0.06767461	0.02952767
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.10	0.06696459	-0.03092112
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.11	0.06641053	-0.02002462
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.12	0.07109831	-0.03814939
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.13	0.07067897	-0.03698846
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.14	0.06598657	0.00784033
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.15	0.06950898	0.0114665
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.16	0.070637	-0.02742882
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.17	0.06483626	0.02544003
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.18	0.0694887	-0.00251094
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.19	0.06501135	-0.01259175
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.2	0.06867465	-0.04120161
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.20	0.06025273	0.03641157
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.21	0.06785268	-0.00982183
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.22	0.07080603	-0.00635726
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.23	0.06861467	0.00970565
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.24	0.06988229	0.00990134
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.25	0.06589693	-0.02990826
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.26	0.06895984	-0.00193687
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.3	0.06856643	0.00770013
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.4	0.06790756	0.0378983
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.5	0.06276093	0.03772338
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.6	0.06988381	-0.01876801
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.7	0.06356505	-0.01019171
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.8	0.06801687	0.00630986
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.3.9	0.06782142	0.04406949
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.1	0.06724821	0.00287252
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.10	0.07052185	-0.0397038
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.11	0.06795946	0.02223423
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.12	0.06776353	-0.01225283
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.13	0.06943063	-0.04088939
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.14	0.06982485	0.01166441
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.15	0.06889357	0.03622482
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.16	0.06921152	-0.03149166
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.17	0.06875159	-0.00495185
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.18	0.0678357	0.01799913
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.19	0.07038792	0.01339655
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.2	0.06795926	0.01044676
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.20	0.06855807	0.02603378
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.21	0.06951173	-0.02027207
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.22	0.06688426	0.025201
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.23	0.0700706	0.00932289
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.24	0.07022387	-0.01452759
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.25	0.06887749	-0.01466747
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.26	0.06861918	0.01825527
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.27	0.06564577	-0.02124976
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.28	0.0675071	0.0403244
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.29	0.06238047	0.0139212
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.3	0.06630605	-0.00538135
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.30	0.06710849	-0.0112489
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.31	0.07053052	-0.00745311
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.32	0.06915012	-0.03089785
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.33	0.06874267	-0.00385683
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.34	0.06774312	-0.01249491
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.35	0.06849446	0.02135451
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.36	0.06674521	-0.02654666
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.37	0.06871296	0.01908175
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.4	0.07030621	0.00911272
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.5	0.06703823	0.01272644
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.6	0.06653342	-0.01474442
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.7	0.06564419	-0.01193357
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.8	0.06982115	0.03316926
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.4.9	0.06762782	-0.0027596
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.1	0.06914719	0.0005222
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.10	0.06735357	-0.01142009
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.11	0.06715953	0.02549797
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.12	0.066613	-0.01937936
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.13	0.06450029	0.01855721
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.14	0.06636964	0.03161688
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.15	0.06739449	-0.03392097
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.16	0.06804982	-0.01735673
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.17	0.06596793	0.01959207
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.18	0.06413662	0.02786813
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.19	0.06738125	0.03542686
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.2	0.06813037	0.00238673
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.20	0.06696297	0.03657104
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.21	0.07107811	-0.03805463
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.22	0.06274208	0.03324743
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.23	0.0675381	-0.02930675
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.24	0.06880167	0.00138778
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.25	0.07055242	0.01182159
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.26	0.06785025	-0.01316415
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.27	0.06514177	0.0372235
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.28	0.07049952	-0.03340529
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.29	0.06961259	0.02984009
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.3	0.06802514	-0.02305352
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.30	0.06708489	-0.00066114
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.31	0.06332605	-0.00769833
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.32	0.07025749	0.01245739
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.33	0.06495297	0.00248604
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.34	0.06842595	-0.01669955
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.35	0.06984363	0.01002331
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.36	0.0738409	-0.03466152
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.37	0.07148864	-0.02398818
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.38	0.07274978	-0.01818193
fvt_seed17	third_try_fvt	17	cop->syr	final_test	src	cop	b.ACT.5.39	0.06861025	-0.00604665
