metric	method	local_step	model_key	summary_type	group	pairs	mean_cosine	mean_centered_cosine	source_file
embedding_similarity	mean	10000	v52_mean_conv5way_step10000	aligned_tatoeba_src_eng	all	300	0.920596	0.180831	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	10000	v52_mean_conv5way_step10000	aligned_tatoeba_src_eng	v5_target	300	0.920596	0.180831	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	10000	v52_mean_conv5way_step10000	roundtrip_eng_pivot	all	300	0.915088	0.016017	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	10000	v52_mean_conv5way_step10000	roundtrip_eng_pivot	v5_target	300	0.915088	0.016017	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	10000	v52_mean_conv5way_step10000	roundtrip_src_eng	all	300	0.914607	0.015402	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	10000	v52_mean_conv5way_step10000	roundtrip_src_eng	v5_target	300	0.914607	0.015402	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	10000	v52_mean_conv5way_step10000	roundtrip_src_pivot	all	300	0.935700	0.318658	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	10000	v52_mean_conv5way_step10000	roundtrip_src_pivot	v5_target	300	0.935700	0.318658	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	10000	v52_mean_conv5way_step10000	same_language_bible_adjacent	all	300	0.978149	0.747088	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	10000	v52_mean_conv5way_step10000	same_language_bible_adjacent	v5_target	300	0.978149	0.747088	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	10000	v52_mean_conv5way_step10000	same_language_tatoeba_adjacent	all	300	0.943177	0.374465	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	10000	v52_mean_conv5way_step10000	same_language_tatoeba_adjacent	v5_target	300	0.943177	0.374465	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
family_similarity	mean	10000	v52_mean_conv5way_step10000	tail_head_different_family_different_script	tail_anchored	1856	0.902881	-0.070226	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	mean	10000	v52_mean_conv5way_step10000	tail_head_different_family_same_script	tail_anchored	6100	0.908228	-0.045099	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	mean	10000	v52_mean_conv5way_step10000	tail_head_same_family	tail_anchored	1050	0.923571	0.046727	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	mean	10000	v52_mean_conv5way_step10000	tail_head_same_macro_family	tail_anchored	1550	0.917815	-0.052774	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	mean	10000	v52_mean_conv5way_step10000	tail_tail_different_family	tail_anchored	900	0.911849	0.098865	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	mean	10000	v52_mean_conv5way_step10000	tail_tail_same_family	tail_anchored	50	0.944633	0.274654	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	mean	10000	v52_mean_conv5way_step10000	tail_tail_same_macro_family	tail_anchored	100	0.932501	0.157780	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	mean	10000	v52_mean_conv5way_step10000	tail_within_language	tail_anchored	350	0.952707	0.467718	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	aligned_bible_src_eng	all	300	0.921177	0.051968	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	aligned_bible_src_eng	v5_target	300	0.921177	0.051968	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	aligned_tatoeba_src_eng	all	300	0.924207	0.194757	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	aligned_tatoeba_src_eng	v5_target	300	0.924207	0.194757	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	roundtrip_eng_pivot	all	300	0.918230	0.025142	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	roundtrip_eng_pivot	v5_target	300	0.918230	0.025142	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	roundtrip_src_eng	all	300	0.918798	0.031472	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	roundtrip_src_eng	v5_target	300	0.918798	0.031472	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	roundtrip_src_pivot	all	300	0.937405	0.315794	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	roundtrip_src_pivot	v5_target	300	0.937405	0.315794	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	same_language_bible_adjacent	all	300	0.978841	0.748582	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	same_language_bible_adjacent	v5_target	300	0.978841	0.748582	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	same_language_tatoeba_adjacent	all	300	0.944935	0.378972	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	20000	v52_mean_conv5way_step20000	same_language_tatoeba_adjacent	v5_target	300	0.944935	0.378972	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/embedding_similarity/similarity_summary.tsv
family_similarity	mean	20000	v52_mean_conv5way_step20000	tail_head_different_family_different_script	tail_anchored	1856	0.906452	-0.064510	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/family_similarity/family_pair_summary.tsv
family_similarity	mean	20000	v52_mean_conv5way_step20000	tail_head_different_family_same_script	tail_anchored	6100	0.911466	-0.043010	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/family_similarity/family_pair_summary.tsv
family_similarity	mean	20000	v52_mean_conv5way_step20000	tail_head_same_family	tail_anchored	1050	0.926390	0.052759	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/family_similarity/family_pair_summary.tsv
family_similarity	mean	20000	v52_mean_conv5way_step20000	tail_head_same_macro_family	tail_anchored	1550	0.920825	-0.047013	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/family_similarity/family_pair_summary.tsv
family_similarity	mean	20000	v52_mean_conv5way_step20000	tail_tail_different_family	tail_anchored	900	0.912898	0.081339	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/family_similarity/family_pair_summary.tsv
family_similarity	mean	20000	v52_mean_conv5way_step20000	tail_tail_same_family	tail_anchored	50	0.945125	0.260351	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/family_similarity/family_pair_summary.tsv
family_similarity	mean	20000	v52_mean_conv5way_step20000	tail_tail_same_macro_family	tail_anchored	100	0.933092	0.142889	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/family_similarity/family_pair_summary.tsv
family_similarity	mean	20000	v52_mean_conv5way_step20000	tail_within_language	tail_anchored	350	0.953569	0.462087	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-20000/family_similarity/family_pair_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	aligned_bible_src_eng	all	300	0.922600	0.054462	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	aligned_bible_src_eng	v5_target	300	0.922600	0.054462	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	aligned_tatoeba_src_eng	all	300	0.925442	0.195137	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	aligned_tatoeba_src_eng	v5_target	300	0.925442	0.195137	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	roundtrip_eng_pivot	all	300	0.919672	0.028536	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	roundtrip_eng_pivot	v5_target	300	0.919672	0.028536	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	roundtrip_src_eng	all	300	0.920198	0.034043	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	roundtrip_src_eng	v5_target	300	0.920198	0.034043	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	roundtrip_src_pivot	all	300	0.938081	0.316284	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	roundtrip_src_pivot	v5_target	300	0.938081	0.316284	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	same_language_bible_adjacent	all	300	0.979057	0.748032	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	same_language_bible_adjacent	v5_target	300	0.979057	0.748032	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	same_language_tatoeba_adjacent	all	300	0.945748	0.379492	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	30000	v52_mean_conv5way_step30000	same_language_tatoeba_adjacent	v5_target	300	0.945748	0.379492	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity/similarity_summary.tsv
family_similarity	mean	30000	v52_mean_conv5way_step30000	tail_head_different_family_different_script	tail_anchored	1856	0.907600	-0.064666	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/family_similarity/family_pair_summary.tsv
family_similarity	mean	30000	v52_mean_conv5way_step30000	tail_head_different_family_same_script	tail_anchored	6100	0.912711	-0.043030	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/family_similarity/family_pair_summary.tsv
family_similarity	mean	30000	v52_mean_conv5way_step30000	tail_head_same_family	tail_anchored	1050	0.927338	0.052360	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/family_similarity/family_pair_summary.tsv
family_similarity	mean	30000	v52_mean_conv5way_step30000	tail_head_same_macro_family	tail_anchored	1550	0.921800	-0.047593	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/family_similarity/family_pair_summary.tsv
family_similarity	mean	30000	v52_mean_conv5way_step30000	tail_tail_different_family	tail_anchored	900	0.914208	0.082199	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/family_similarity/family_pair_summary.tsv
family_similarity	mean	30000	v52_mean_conv5way_step30000	tail_tail_same_family	tail_anchored	50	0.945859	0.262379	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/family_similarity/family_pair_summary.tsv
family_similarity	mean	30000	v52_mean_conv5way_step30000	tail_tail_same_macro_family	tail_anchored	100	0.934022	0.143315	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/family_similarity/family_pair_summary.tsv
family_similarity	mean	30000	v52_mean_conv5way_step30000	tail_within_language	tail_anchored	350	0.954194	0.462020	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/family_similarity/family_pair_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	aligned_bible_src_eng	all	300	0.922518	0.054345	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	aligned_bible_src_eng	v5_target	300	0.922518	0.054345	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	aligned_tatoeba_src_eng	all	300	0.925556	0.195717	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	aligned_tatoeba_src_eng	v5_target	300	0.925556	0.195717	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	roundtrip_eng_pivot	all	300	0.919588	0.028832	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	roundtrip_eng_pivot	v5_target	300	0.919588	0.028832	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	roundtrip_src_eng	all	300	0.920144	0.034378	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	roundtrip_src_eng	v5_target	300	0.920144	0.034378	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	roundtrip_src_pivot	all	300	0.937851	0.314866	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	roundtrip_src_pivot	v5_target	300	0.937851	0.314866	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	same_language_bible_adjacent	all	300	0.979032	0.748260	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	same_language_bible_adjacent	v5_target	300	0.979032	0.748260	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	same_language_tatoeba_adjacent	all	300	0.945719	0.379592	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
embedding_similarity	mean	40000	v52_mean_conv5way_step40000	same_language_tatoeba_adjacent	v5_target	300	0.945719	0.379592	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/embedding_similarity/similarity_summary.tsv
family_similarity	mean	40000	v52_mean_conv5way_step40000	tail_head_different_family_different_script	tail_anchored	1856	0.907811	-0.064475	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/family_similarity/family_pair_summary.tsv
family_similarity	mean	40000	v52_mean_conv5way_step40000	tail_head_different_family_same_script	tail_anchored	6100	0.912844	-0.043042	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/family_similarity/family_pair_summary.tsv
family_similarity	mean	40000	v52_mean_conv5way_step40000	tail_head_same_family	tail_anchored	1050	0.927472	0.052943	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/family_similarity/family_pair_summary.tsv
family_similarity	mean	40000	v52_mean_conv5way_step40000	tail_head_same_macro_family	tail_anchored	1550	0.921958	-0.047478	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/family_similarity/family_pair_summary.tsv
family_similarity	mean	40000	v52_mean_conv5way_step40000	tail_tail_different_family	tail_anchored	900	0.914177	0.081380	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/family_similarity/family_pair_summary.tsv
family_similarity	mean	40000	v52_mean_conv5way_step40000	tail_tail_same_family	tail_anchored	50	0.945868	0.262560	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/family_similarity/family_pair_summary.tsv
family_similarity	mean	40000	v52_mean_conv5way_step40000	tail_tail_same_macro_family	tail_anchored	100	0.934016	0.142610	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/family_similarity/family_pair_summary.tsv
family_similarity	mean	40000	v52_mean_conv5way_step40000	tail_within_language	tail_anchored	350	0.954219	0.461960	docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-40000/family_similarity/family_pair_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	aligned_bible_src_eng	all	300	0.917014	0.031047	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	aligned_bible_src_eng	v5_target	300	0.917014	0.031047	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	aligned_tatoeba_src_eng	all	300	0.918725	0.181497	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	aligned_tatoeba_src_eng	v5_target	300	0.918725	0.181497	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	roundtrip_eng_pivot	all	300	0.914913	0.006904	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	roundtrip_eng_pivot	v5_target	300	0.914913	0.006904	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	roundtrip_src_eng	all	300	0.913651	0.009607	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	roundtrip_src_eng	v5_target	300	0.913651	0.009607	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	roundtrip_src_pivot	all	300	0.937678	0.350811	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	roundtrip_src_pivot	v5_target	300	0.937678	0.350811	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	same_language_bible_adjacent	all	300	0.976992	0.743693	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	same_language_bible_adjacent	v5_target	300	0.976992	0.743693	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	same_language_tatoeba_adjacent	all	300	0.941165	0.350815	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	10000	v52_random_conv5way_step10000	same_language_tatoeba_adjacent	v5_target	300	0.941165	0.350815	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/embedding_similarity/similarity_summary.tsv
family_similarity	random	10000	v52_random_conv5way_step10000	tail_head_different_family_different_script	tail_anchored	1856	0.903944	-0.065018	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	random	10000	v52_random_conv5way_step10000	tail_head_different_family_same_script	tail_anchored	6100	0.908262	-0.047263	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	random	10000	v52_random_conv5way_step10000	tail_head_same_family	tail_anchored	1050	0.923009	0.022376	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	random	10000	v52_random_conv5way_step10000	tail_head_same_macro_family	tail_anchored	1550	0.918113	-0.061761	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	random	10000	v52_random_conv5way_step10000	tail_tail_different_family	tail_anchored	900	0.912541	0.114604	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	random	10000	v52_random_conv5way_step10000	tail_tail_same_family	tail_anchored	50	0.945172	0.275230	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	random	10000	v52_random_conv5way_step10000	tail_tail_same_macro_family	tail_anchored	100	0.933071	0.172854	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	random	10000	v52_random_conv5way_step10000	tail_within_language	tail_anchored	350	0.951914	0.458970	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-10000/family_similarity/family_pair_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	aligned_bible_src_eng	all	300	0.920111	0.041669	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	aligned_bible_src_eng	v5_target	300	0.920111	0.041669	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	aligned_tatoeba_src_eng	all	300	0.921209	0.184705	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	aligned_tatoeba_src_eng	v5_target	300	0.921209	0.184705	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	roundtrip_eng_pivot	all	300	0.917907	0.017738	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	roundtrip_eng_pivot	v5_target	300	0.917907	0.017738	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	roundtrip_src_eng	all	300	0.916852	0.019243	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	roundtrip_src_eng	v5_target	300	0.916852	0.019243	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	roundtrip_src_pivot	all	300	0.938094	0.342339	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	roundtrip_src_pivot	v5_target	300	0.938094	0.342339	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	same_language_bible_adjacent	all	300	0.977593	0.744150	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	same_language_bible_adjacent	v5_target	300	0.977593	0.744150	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
embedding_similarity	random	20000	v52_random_conv5way_step20000	same_language_tatoeba_adjacent	all	300	0.942591	0.355492	docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-20000/embedding_similarity/similarity_summary.tsv
